Wavelength,Spectra
624.09,2.00E-08
624.13,4.25E-08
624.17,8.95E-08
624.22,2.25E-07
624.26,4.65E-07
624.3,9.53E-07
624.34,1.94E-06
624.39,4.66E-06
624.43,9.31E-06
624.47,1.84E-05
624.51,3.63E-05
624.56,8.34E-05
624.6,1.61E-04
624.64,3.08E-04
624.68,5.86E-04
624.73,1.29E-03
624.77,2.41E-03
624.81,4.45E-03
624.85,8.17E-03
624.9,1.72E-02
624.94,3.11E-02
624.98,5.55E-02
625.02,9.84E-02
625.07,1.99E-01
625.11,3.46E-01
625.15,5.98E-01
625.19,1.02E+00
625.24,1.98E+00
625.28,3.33E+00
625.32,5.56E+00
625.36,9.19E+00
625.41,1.71E+01
625.45,2.77E+01
625.49,4.46E+01
625.53,7.13E+01
625.58,1.27E+02
625.62,1.99E+02
625.66,3.09E+02
625.7,4.78E+02
625.75,8.13E+02
625.79,1.23E+03
625.83,1.85E+03
625.87,2.76E+03
625.92,4.50E+03
625.96,6.60E+03
626,9.58E+03
626.04,1.38E+04
626.09,2.16E+04
626.13,3.05E+04
626.17,4.28E+04
626.21,5.96E+04
626.26,8.91E+04
626.3,1.22E+05
626.34,1.65E+05
626.38,2.22E+05
626.43,3.18E+05
626.47,4.20E+05
626.51,5.50E+05
626.56,7.62E+05
626.6,9.80E+05
626.64,1.25E+06
626.68,1.58E+06
626.73,2.10E+06
626.77,2.61E+06
626.81,3.22E+06
626.85,3.93E+06
626.9,5.00E+06
626.94,6.00E+06
626.98,7.14E+06
627.02,8.44E+06
627.07,1.03E+07
627.11,1.19E+07
627.15,1.37E+07
627.19,1.56E+07
627.24,1.82E+07
627.28,2.04E+07
627.32,2.27E+07
627.36,2.50E+07
627.41,2.79E+07
627.45,3.02E+07
627.49,3.25E+07
